,common_abs_mean,common_abs_mean,deviation_rms,deviation_rms,total_rms,total_rms
,mean,std,mean,std,mean,std
block,,,,,,
HAR,0.12093897332343558,0.00333460520528497,0.009597515220556817,0.0005400614831360911,0.12971220000750722,0.0035988706913268804
IV,0.07078655928671021,0.004223665401078296,0.010827040297935936,0.0007346122364356991,0.08535929532372047,0.010099648973497834
TAIL,0.05286397312168267,0.002498117489401904,0.01228071758661721,0.0005016545744292181,0.06257512920292468,0.0024130527117923184
XSEC,0.03961073961324318,0.005837239157398646,0.010875774273980543,0.0007119656014806991,0.05257710727708639,0.005296675623299979
